ccdVisitId,visitId,physical_filter,band,ra,dec,zenithDistance,zeroPoint,psfSigma,skyBg,skyNoise,astromOffsetMean,astromOffsetStd,nPsfStar,psfStarDeltaE1Median,psfStarDeltaE2Median,psfStarDeltaE1Scatter,psfStarDeltaE2Scatter,psfStarDeltaSizeMedian,psfStarDeltaSizeScatter,psfStarScaledDeltaSizeScatter,psfTraceRadiusDelta,maxDistToNearestPsf,decl,detector,seeing,skyRotation,expMidpt,expMidptMJD,expTime,obsStart,obsStartMJD,darkTime,xSize,ySize,llcra,llcdec,ulcra,ulcdec,urcra,urcdec,lrcra,lrcdec,nightObs,Time,airmass,tractID,patchID,selectedFlag,dayobsMJD
41624457984,2023080300723,SDSSi_65mm~empty,i,270.2575515144451,-24.9566895209366,50.51887,27.884838,7.1040134,32.87417,9.388143,0.02214788,0.013185175,53,-0.009028301,0.0031532198,0.0233145,0.012976505,-0.02858502,0.120083675,0.016911514,0.37720826,1423.9166,-24.9566895209366,0,1.6011220787239553,359.994582805193,2023-08-04 05:44:28.127496,60160.23921443862,30.0,2023-08-04 05:44:13.127496,60160.23904082751,30.2391,4071,3999,270.1985659769754,-25.010518567593227,270.3180123734732,-25.009179065273,270.31648548673,-24.902837261605114,270.1971422010173,-24.904175591986352,20230803,2023-08-04 05:44:13.127496,1.5727621785230759,5634,91,False,60160
41624458240,2023080300724,SDSSg_65mm~empty,g,270.2572565594107,-24.956570385575514,50.6772,27.979197,8.525792,41.763332,9.257058,0.04235086,0.022695249,77,0.008286744,-0.0006439015,0.011524108,0.017156698,0.2602602,0.13095574,0.014829901,0.4443345,959.93677,-24.956570385575514,0,1.9212778556946968,359.994493248347,2023-08-04 05:45:12.436002,60160.239727268534,30.0,2023-08-04 05:44:57.436002,60160.239553657426,30.232,4071,3999,270.1982800822837,-25.01038656565129,270.31771186806924,-25.009053805822894,270.3161814920759,-24.90273099984624,270.1968527860781,-24.904062585925722,20230803,2023-08-04 05:44:57.436002,1.5780617692677812,5634,91,False,60160
41624458752,2023080300726,SDSSr_65mm~empty,r,270.1595510972227,-25.045354527637542,51.057243,27.825655,7.355037,28.813444,8.876082,0.035680227,0.019811157,83,0.006328553,-0.0031884313,0.022424135,0.015693668,0.0041962946,0.10395044,0.013931569,0.3391172,985.6939,-25.045354527637542,0,1.6573356566425295,359.994330191084,2023-08-04 05:46:44.128993,60160.24078853001,30.0,2023-08-04 05:46:29.128993,60160.240614918905,30.2264,4071,3999,270.1005430969809,-25.099160735349507,270.22005351968477,-25.097840247354178,270.21850732574575,-24.991525029313653,270.09910046100794,-24.992844326543484,20230803,2023-08-04 05:46:29.128993,1.5909794208096528,5634,73,False,60160
41624459008,2023080300727,SDSSg_65mm~empty,g,270.15936016889896,-25.045334565181513,51.215466,27.973833,8.259086,41.947334,9.271221,0.04104118,0.021346647,60,0.009098887,-0.003511995,0.017470557,0.014525677,0.12865834,0.12689473,0.01510109,0.29148978,1507.0979,-25.045334565181513,0,1.8612027807939406,359.994144495506,2023-08-04 05:47:28.486509,60160.24130192718,30.0,2023-08-04 05:47:13.486509,60160.24112831607,30.2409,4071,3999,270.100346534378,-25.09914593813742,270.2198678675635,-25.097823051674375,270.2183220222041,-24.99149989684458,270.0989042643063,-24.99282159359973,20230803,2023-08-04 05:47:13.486509,1.5964407647414351,5634,73,False,60160
41624459264,2023080300728,SDSSi_65mm~empty,i,270.1597211326725,-25.045363054020967,51.373146,27.903698,6.747001,33.080017,9.277494,0.016642591,0.008920991,64,-0.008377045,0.0017003659,0.035431806,0.017958587,-0.03343869,0.10000488,0.014882555,0.5401728,1025.0262,-25.045363054020967,0,1.520826685854766,359.994163724472,2023-08-04 05:48:12.837510,60160.241815248955,30.0,2023-08-04 05:47:57.837510,60160.24164163785,30.2384,4071,3999,270.1006718461413,-25.099184803683865,270.22024226671414,-25.097850112085723,270.2187185960246,-24.99151798137098,270.0992518020706,-24.99285149927903,20230803,2023-08-04 05:47:57.837510,1.6019330364893565,5634,73,False,60160
41624459520,2023080300729,SDSSi_65mm~empty,i,270.192264399878,-24.95663583174633,51.544373,27.892223,6.50953,33.166607,9.275107,0.023346374,0.013290831,78,-0.0087635685,0.0036370195,0.015464517,0.023320608,-0.0119889835,0.09587818,0.014771777,0.3040908,1152.7549,-24.95663583174633,0,1.4669417633173412,359.99409981244,2023-08-04 05:49:00.182003,60160.24236321762,30.0,2023-08-04 05:48:45.182003,60160.24218960651,30.2377,4071,3999,270.13328680582543,-25.010451342463032,270.2527231083225,-25.009119764213143,270.2511904487297,-24.902797114680595,270.1318572297022,-24.904127516554798,20230803,2023-08-04 05:48:45.182003,1.6079539402460623,5634,92,False,60160
41624459776,2023080300730,SDSSg_65mm~empty,g,270.19197776980127,-24.956539962516146,51.702408,27.969378,8.125724,42.39839,9.255582,0.046127178,0.024957495,62,0.002961859,-0.0034132302,0.014045447,0.018232571,0.10122116,0.10766064,0.013048285,0.21632017,1102.2385,-24.956539962516146,0,1.8311406972726476,359.993947338255,2023-08-04 05:49:44.470010,60160.2428758103,30.0,2023-08-04 05:49:29.470010,60160.24270219919,30.2295,4071,3999,270.1330180556021,-25.010352109782108,270.25244496674236,-25.009033664120004,270.2508859581043,-24.902704622823848,270.1315621284603,-24.904021872047313,20230803,2023-08-04 05:49:29.470010,1.6135641331639798,5634,92,False,60160
41624460032,2023080300731,SDSSr_65mm~empty,r,270.19226434935354,-24.956630800359324,51.860115,27.821703,7.079254,29.287271,8.873986,0.028436944,0.017939605,106,0.014009769,0.009938617,0.021547606,0.016213384,0.020385783,0.11505837,0.016158184,0.18408374,974.2931,-24.956630800359324,0,1.5954513537098782,359.993829579677,2023-08-04 05:50:28.830508,60160.243389241994,30.0,2023-08-04 05:50:13.830508,60160.243215630886,30.2351,4071,3999,270.1332757933636,-25.01044786383192,270.25272658051773,-25.009116427588552,270.25120134893024,-24.90279052205526,270.1318536611132,-24.90412078756772,20230803,2023-08-04 05:50:13.830508,1.6192141660513495,5634,92,False,60160
41624460288,2023080300732,SDSSr_65mm~empty,r,270.1759472856407,-25.04533996200647,52.01247,27.828295,6.838749,29.31277,8.877507,0.029092226,0.017893652,92,0.0050346013,0.006404534,0.018992487,0.025451485,-0.009841563,0.11673572,0.017063966,0.39632457,893.4184,-25.04533996200647,0,1.5412185594609569,359.99411977311,2023-08-04 05:51:16.274994,60160.24393836799,30.0,2023-08-04 05:51:01.274994,60160.24376475688,30.2318,4071,3999,270.11692352670406,-25.09914933411328,270.23645986648205,-25.097829852459387,270.2349192558681,-24.991507286994842,270.1154865036657,-24.99282558182853,20230803,2023-08-04 05:51:01.274994,1.6247218912707,5634,73,False,60160
41624460544,2023080300733,SDSSg_65mm~empty,g,270.1757579122298,-25.045306745159497,52.170246,27.957811,8.3758745,42.81493,9.290696,0.040498037,0.023909584,44,0.0074716844,0.0049528033,0.009961362,0.020092048,0.1788883,0.18644093,0.02157776,5.4447045,1330.7792,-25.045306745159497,0,1.887822018062592,359.993791808713,2023-08-04 05:52:00.562498,60160.24445095484,30.0,2023-08-04 05:51:45.562498,60160.24427734373,30.2391,4071,3999,270.11672170633307,-25.099136315127247,270.2362634389966,-25.09779275361826,270.2347422994136,-24.99145386223585,270.11530417496243,-24.99279625321162,20230803,2023-08-04 05:51:45.562498,1.6304774029256393,5634,73,False,60160
41624460800,2023080300734,SDSSi_65mm~empty,i,270.17602181573756,-25.045412114231784,52.32764,27.883142,7.2833285,33.873276,9.3343,0.019943299,0.015139688,59,0.00028755516,-0.0011410601,0.016749734,0.014091723,0.025887009,0.12139561,0.016656978,0.5498518,2016.8302,-25.045412114231784,0,1.6413528768777341,359.993731139852,2023-08-04 05:52:44.874501,60160.244963825244,30.0,2023-08-04 05:52:29.874501,60160.244790214136,30.2407,4071,3999,270.1170018523432,-25.09922782346264,270.23652004211846,-25.09790435113174,270.23498998742895,-24.991573105100613,270.1155753782326,-24.99289539901676,20230803,2023-08-04 05:52:29.874501,1.6362721792052126,5634,73,False,60160
41624461312,2023080300736,SDSSg_65mm~empty,g,270.24112086582323,-25.04536592191175,52.602554,27.954176,8.323897,43.25502,9.310318,0.0498629,0.023826081,50,-0.0021078568,0.013315879,0.023101196,0.025921073,0.20094562,0.2219842,0.025967097,0.09521299,1842.0262,-25.04536592191175,0,1.875860175803138,359.993602021925,2023-08-04 05:54:17.729995,60160.24603854162,30.0,2023-08-04 05:54:02.729995,60160.24586493051,30.238,4071,3999,270.1821139396689,-25.099174667615973,270.301631944467,-25.097865980820323,270.3000760187088,-24.991533886459738,270.1806615950743,-24.99284137467626,20230803,2023-08-04 05:54:02.729995,1.6465230404806899,5634,72,False,60160
41624461568,2023080300737,SDSSr_65mm~empty,r,270.2413634505637,-25.045387467665783,52.759865,27.82802,6.648522,29.964512,8.895612,0.023825267,0.014117992,99,0.0032130103,-0.0053277873,0.021377793,0.020087088,-0.009161797,0.069923654,0.010564946,0.4433196,1013.8474,-25.045387467665783,0,1.4983424135910106,359.993484220109,2023-08-04 05:55:02.031495,60160.246551290445,30.0,2023-08-04 05:54:47.031495,60160.24637767934,30.2351,4071,3999,270.182332700579,-25.099204737572798,270.3018651773648,-25.097872191668703,270.3003423977991,-24.991546889481253,270.1809135080794,-24.992878262450162,20230803,2023-08-04 05:54:47.031495,1.6524639354293034,5634,72,False,60160
41624461824,2023080300738,SDSSr_65mm~empty,r,270.25771616038315,-25.045350919016062,52.924446,27.829271,6.316758,30.062765,8.891322,0.026233658,0.016659973,122,-0.006486967,0.00069375336,0.026168626,0.020751867,0.018972028,0.10597902,0.016695786,0.374689,861.4474,-25.045350919016062,0,1.423661363466741,359.993378917072,2023-08-04 05:55:52.234502,60160.24713234378,30.0,2023-08-04 05:55:37.234502,60160.24695873267,30.2398,4071,3999,270.1986860707271,-25.0991683146624,270.31822391382235,-25.09784371047082,270.31669444783415,-24.99151021563914,270.19726020439145,-24.99283364158813,20230803,2023-08-04 05:55:37.234502,1.6587389129261985,5634,72,False,60160
41724964096,2023081500109,SDSSi_65mm~empty,i,270.19480130993986,-25.047750121338233,6.256945,24.51386,6.211788,15.56485,7.9395103,0.030829718,0.020695556,26,-0.010177575,-0.014034942,0.020112952,0.01365272,-0.046355855,0.14332384,0.023362683,3.5347598,2194.204,-25.047750121338233,0,1.3997527596772432,4.84188534406813e-05,2023-08-16 01:24:13.913505,60172.058494369274,30.0,2023-08-16 01:23:58.913505,60172.058320758166,30.2328,4071,3999,270.135823663576,-25.101615998543064,270.25532481661264,-25.10018898381773,270.2537271499892,-24.993860974259086,270.1343295543496,-24.99528674770804,20230815,2023-08-16 01:23:58.913505,1.0059925623141404,5634,73,False,60172
41724964352,2023081500110,SDSSi_65mm~empty,i,270.2274801690922,-25.047785181511514,6.337092,24.513857,5.5264745,15.803199,7.9674144,0.033503264,0.021084959,39,-0.002635397,-0.0048121884,0.026787117,0.017632589,-0.021163572,0.06873473,0.012264086,0.27288386,1447.4548,-25.047785181511514,0,1.2453034849419813,0.00067291117997201,2023-08-16 01:25:00.077996,60172.05902868051,30.0,2023-08-16 01:24:45.077996,60172.0588550694,30.2342,4071,3999,270.16850437735616,-25.101648484241153,270.28800822973466,-25.10022040203528,270.28640415870393,-24.993898610192062,270.1670038595463,-24.995325445801726,20230815,2023-08-16 01:24:45.077996,1.0061478574064202,5634,72,False,60172
41724964864,2023081500112,SDSSr_65mm~empty,r,270.2275189640671,-25.047850077524597,6.5304756,24.76429,5.9724145,8.558173,7.6216683,0.037940983,0.024884399,31,-0.002136495,0.0019087419,0.01288265,0.0153052,-0.002115429,0.05897946,0.009827423,0.4603804,2381.7917,-25.047850077524597,0,1.3457153894740739,359.99960848953,2023-08-16 01:26:28.818491,60172.06005576957,30.0,2023-08-16 01:26:13.818491,60172.059882158464,30.2423,4071,3999,270.16854081733374,-25.101710754123914,270.2880435702373,-25.10027732967837,270.2864453088597,-24.9939661305412,270.1670460983135,-24.99539831291883,20230815,2023-08-16 01:26:13.818491,1.0065308731975993,5634,72,False,60172
41724965120,2023081500113,SDSSr_65mm~empty,r,270.14586668446697,-25.04778671504319,6.6793437,25.049246,5.782535,8.406198,7.6333404,0.034923904,0.022799946,47,0.0007441025,0.0014138818,0.025887705,0.02290936,0.0015169377,0.033549737,0.005809871,0.5172602,2200.6538,-25.04778671504319,0,1.3030124023764558,359.999449351542,2023-08-16 01:27:14.527007,60172.06058480332,30.0,2023-08-16 01:26:59.527007,60172.060411192215,30.2394,4071,3999,270.08688375891745,-25.10164920346272,270.20639008247656,-25.100222306886696,270.2047978022224,-24.99390095256915,270.0853950343411,-24.995326612140033,20230815,2023-08-16 01:26:59.527007,1.0068337357966568,5634,73,False,60172
41724965376,2023081500114,SDSSg_65mm~empty,g,270.14577851978106,-25.04779814000315,6.7835712,24.961266,5.9996176,4.2090497,7.4048185,0.023560185,0.011813576,29,-0.0042018294,5.98958e-05,0.021385409,0.023011021,-0.012799357,0.024529828,0.0041532265,0.63600034,2126.5112,-25.04779814000315,0,1.3521050584135204,359.999441484859,2023-08-16 01:27:58.837996,60172.06109766199,30.0,2023-08-16 01:27:43.837996,60172.06092405088,30.2357,4071,3999,270.08679039702747,-25.10166955914924,270.20630500721404,-25.10024521726062,270.2047148216904,-24.993903442577707,270.0853037949632,-24.995326549813793,20230815,2023-08-16 01:27:43.837996,1.0070499356987392,5634,73,False,60172
41724965632,2023081500115,SDSSi_65mm~empty,i,270.1458332980891,-25.047813170263876,6.890036,24.50389,5.886758,15.844631,7.974361,0.03142493,0.021826988,46,-0.005841121,-0.007955544,0.012935399,0.018586272,-0.016778966,0.120785445,0.02071158,3.4650846,2128.8547,-25.047813170263876,0,1.3264742551372515,359.99998616377,2023-08-16 01:28:43.148992,60172.061610520745,30.0,2023-08-16 01:28:28.148992,60172.06143690964,30.2397,4071,3999,270.08686187400394,-25.101678783041077,270.2063517259307,-25.100256574168775,270.20475292160296,-24.993924292323086,270.08536662146446,-24.99534525914679,20230815,2023-08-16 01:28:28.148992,1.0072743144606446,5634,73,False,60172
41724966400,2023081500118,SDSSr_65mm~empty,r,270.1947281220419,-24.959043602267464,7.2660418,24.278807,6.6012225,8.138262,7.6066093,0.038193174,0.021745997,18,0.0010606583,-0.009564541,0.013569643,0.020780046,-0.017598085,0.059815817,0.008993132,3.7019393,2826.5842,-24.959043602267464,0,1.487369302018763,359.999649274859,2023-08-16 01:30:59.102492,60172.06318405662,30.0,2023-08-16 01:30:44.102492,60172.06301044551,30.2398,4071,3999,270.13580756451,-25.012906923268925,270.2552054423376,-25.011480242491693,270.2535971347248,-24.905157116444453,270.13430230271405,-24.906582551781256,20230815,2023-08-16 01:30:44.102492,1.0080954323145728,5634,92,False,60172
41724967168,2023081500121,SDSSi_65mm~empty,i,270.22723332882646,-24.959281198752045,7.5959897,23.844826,6.0843344,14.99535,7.918356,0.04127678,0.02563858,21,-0.012063609,-0.019696465,0.018577874,0.029820886,0.0016783099,0.032068137,0.0052612475,3.3967736,3216.2314,-24.959281198752045,0,1.3708326286546184,0.000270217203945666,2023-08-16 01:33:13.852993,60172.064743668896,30.0,2023-08-16 01:32:58.852993,60172.06457005779,30.2341,4071,3999,270.16830628202797,-25.013134684550693,270.2877072949054,-25.01171396845974,270.2861088348037,-24.905404542080362,270.1668108569978,-24.906824020780736,20230815,2023-08-16 01:32:58.852993,1.0088528911083785,5634,91,False,60172
41733404416,2023081600311,SDSSr_65mm~empty,r,239.97570677884534,-24.02724790831015,13.185663,27.84525,6.325918,7.0901747,7.583588,0.014553387,0.008887538,45,-0.0009832494,-0.00391021,0.024014818,0.014662242,0.007285424,0.10232495,0.016130092,0.5812189,1579.0239,-24.02724790831015,0,1.425379077735022,359.999531352153,2023-08-16 23:56:21.196491,60172.99746755198,30.0,2023-08-16 23:56:06.196491,60172.99729394087,30.2414,4071,3999,239.9172043049988,-24.08110216213193,240.0357318913903,-24.0796892280728,240.0341602516166,-23.973371443569796,239.9157306323595,-23.97478321388523,20230816,2023-08-16 23:56:06.196491,1.0270778693917078,5615,294,False,60172
41733404672,2023081600312,SDSSg_65mm~empty,g,239.9756425810476,-24.02721814015256,13.331445,28.054823,6.564894,3.513563,7.386787,0.02128477,0.012559055,34,0.0020336146,-0.0056764483,0.0193046,0.017126411,0.014998168,0.0916713,0.013982888,0.3120131,1415.1897,-24.02721814015256,0,1.4793250890862464,359.999843458611,2023-08-16 23:57:05.547001,60172.997980868065,30.0,2023-08-16 23:56:50.547001,60172.99780725696,30.2316,4071,3999,239.91713749689342,-24.081070898659448,240.03567090054005,-24.07967009781726,240.03409866350532,-23.973343168640245,239.91566324026414,-23.974742805503382,20230816,2023-08-16 23:56:50.547001,1.0276938080269267,5615,294,False,60172
41733404928,2023081600313,SDSSi_65mm~empty,i,239.97567191698286,-24.02729224584945,13.47756,27.8957,5.4527273,14.957189,7.9422812,0.0145714935,0.008772693,44,-0.0025465218,-0.0029226542,0.024411567,0.01455395,1.795579e-05,0.08946843,0.01624687,0.54441357,1414.3744,-24.02729224584945,0,1.2286061855185977,359.999804240562,2023-08-16 23:57:49.907997,60172.99849430552,30.0,2023-08-16 23:57:34.907997,60172.99832069441,30.2397,4071,3999,239.91717359719857,-24.081144218053392,240.03569210998953,-24.079740279028915,240.0341212413953,-23.973418065618137,239.9157006924416,-23.97482084185413,20230816,2023-08-16 23:57:34.907997,1.0283185827034456,5615,294,False,60172
41733405184,2023081600314,SDSSi_65mm~empty,i,270.1983351133192,-25.044973882424735,15.252368,27.91934,6.7545147,17.316338,8.637167,0.017789287,0.01140359,66,-0.0043344162,-0.0019978024,0.018341575,0.015314103,-0.0006143223,0.12617595,0.0186728,0.0928093,1761.3353,-25.044973882424735,0,1.5218815801582775,180.000461850001,2023-08-16 23:59:56.524002,60172.99995976854,30.0,2023-08-16 23:59:41.524002,60172.99978615743,30.2256,4071,3999,270.25726464136574,-24.991105673590837,270.137872167203,-24.99251051460705,270.139353779143,-25.09881884159517,270.2588498106886,-25.097412760559216,20230816,2023-08-16 23:59:41.524002,1.036509543442496,5634,73,False,60172
41733405440,2023081600315,SDSSg_65mm~empty,g,270.19854894643987,-25.044942029561682,15.098842,28.052343,7.3991804,3.8964214,7.505749,0.033729278,0.021575185,70,-0.0033259597,-0.006227853,0.014574722,0.020172706,-0.035257913,0.11468914,0.0155393,0.28493643,1251.3923,-25.044942029561682,0,1.6673460640070255,180.000434147959,2023-08-17 00:00:40.854493,60173.00047285293,30.0,2023-08-17 00:00:25.854493,60173.00029924182,30.2449,4071,3999,270.25748873944843,-24.991066429683347,270.1380801425945,-24.992473274767626,270.13955733099857,-25.098794371916277,270.25906951145873,-25.097386289658576,20230816,2023-08-17 00:00:25.854493,1.035756492064731,5634,73,False,60173
41733405696,2023081600316,SDSSr_65mm~empty,r,270.19855900363433,-25.04489303577828,14.945262,27.856518,6.931522,7.9267244,7.887707,0.020364678,0.0146168005,81,0.0010879226,0.0032342076,0.017492507,0.022476463,0.00046207113,0.09804637,0.014090924,0.3701749,1008.9359,-25.04489303577828,0,1.5618245099728272,180.000189323545,2023-08-17 00:01:25.212001,60173.00098625001,30.0,2023-08-17 00:01:10.212001,60173.0008126389,30.2387,4071,3999,270.25749009755964,-24.991027636567544,270.1380889640169,-24.99242634000107,270.1395761043578,-25.09873518481848,270.25908080317515,-25.09733523575493,20230816,2023-08-17 00:01:10.212001,1.0350117025172576,5634,73,False,60173
41733405952,2023081600317,SDSSr_65mm~empty,r,270.2312515596128,-25.044849636492433,14.808922,27.860504,6.6529784,7.990982,7.8541713,0.021201529,0.014960505,100,0.0023269355,0.004043281,0.025031857,0.015241193,0.0017741576,0.13778841,0.020554814,0.41703063,865.3233,-25.044849636492433,0,1.4989921054116833,180.000296694129,2023-08-17 00:02:12.473504,60173.00153325815,30.0,2023-08-17 00:01:57.473504,60173.001359647045,30.2429,4071,3999,270.2901765287972,-24.990989901091453,270.17077971872965,-24.99238347775269,270.17227479585716,-25.098686126727852,270.29177516148496,-25.097291298139247,20230816,2023-08-17 00:01:57.473504,1.0343576368646878,5634,72,False,60173
41733406208,2023081600318,SDSSg_65mm~empty,g,270.23134948647987,-25.044811130312187,14.655767,28.053154,7.3096724,3.8786685,7.5233493,0.032100532,0.021633416,74,0.0023574308,0.0012597088,0.01656593,0.019584408,0.061214857,0.12115687,0.016447626,0.5157583,1124.5769,-25.044811130312187,0,1.647220378897756,180.000142211482,2023-08-17 00:02:56.843998,60173.00204680553,30.0,2023-08-17 00:02:41.843998,60173.00187319442,30.2298,4071,3999,270.29028673775105,-24.99093527184889,270.17087590456276,-24.99233907532657,270.172360414217,-25.098663734125918,270.29187483643597,-25.097258686672735,20230816,2023-08-17 00:02:41.843998,1.0336308686314934,5634,72,False,60173
41733406464,2023081600319,SDSSi_65mm~empty,i,270.23128335590707,-25.044738811110804,14.502543,27.891811,6.425909,17.53764,8.530975,0.013531099,0.0072346977,82,0.007257834,-0.00089010224,0.019551173,0.011043157,-0.033655137,0.081262946,0.012558473,0.42241517,1418.6144,-25.044738811110804,0,1.4479806617446633,180.000238766084,2023-08-17 00:03:41.264496,60173.002560931665,30.0,2023-08-17 00:03:26.264496,60173.00238732056,30.2452,4071,3999,270.2902176470717,-24.9908682254021,270.17081224958827,-24.99226920477181,270.1722972516721,-25.098586144487378,270.29180622586347,-25.09718392114695,20230816,2023-08-17 00:03:26.264496,1.0329121715012886,5634,72,False,60173
41733406720,2023081600320,SDSSi_65mm~empty,i,240.0402624010523,-24.05713316396107,15.0055895,27.891989,5.8153954,14.181633,7.9217796,0.012163847,0.0078107,48,-0.00059242535,-0.005465422,0.017575596,0.027160415,0.0050576334,0.055151712,0.0094622895,0.33631155,1162.5033,-24.05713316396107,0,1.3103202447144937,359.999675073774,2023-08-17 00:05:46.566491,60173.00401118624,30.0,2023-08-17 00:05:31.566491,60173.00383757513,30.2328,4071,3999,239.9817475700338,-24.110983008456124,240.1002969756053,-24.109580048844172,240.09872815695826,-24.0032610774124,239.98027687410132,-24.004662875105293,20230816,2023-08-17 00:05:31.566491,1.035303247916954,5615,294,False,60173
41733406976,2023081600321,SDSSg_65mm~empty,g,240.04019723990686,-24.057098483753972,15.155553,28.043036,7.482296,3.46969,7.398327,0.022752743,0.014119385,22,0.0011331458,-0.0036516394,0.0071555963,0.012557327,0.115815945,0.10319863,0.01358368,0.40513548,2092.1565,-24.057098483753972,0,1.6860861590110152,359.999429448002,2023-08-17 00:06:30.818991,60173.004523367956,30.0,2023-08-17 00:06:15.818991,60173.00434975685,30.2422,4071,3999,239.98168138096577,-24.11095193907108,240.10023919249946,-24.10955706728375,240.0986640195835,-24.003222785699943,239.9802043521134,-24.004616490799457,20230816,2023-08-17 00:06:15.818991,1.036033668466477,5615,294,False,60173
41733407232,2023081600322,SDSSr_65mm~empty,r,240.0402296352162,-24.057110388275987,15.306032,27.83533,6.769199,6.875143,7.559933,0.01680219,0.011057118,44,0.0024703443,0.00061763823,0.022443699,0.017792644,0.01635364,0.10648819,0.015576499,0.48604685,1356.1223,-24.057110388275987,0,1.5252526490355454,359.99958778165,2023-08-17 00:07:15.169492,60173.00503668394,30.0,2023-08-17 00:07:00.169492,60173.004863072834,30.2388,4071,3999,239.98171014847514,-24.11095655742005,240.10026905794888,-24.10955551242976,240.0987000463123,-24.003241973582227,239.98023926254285,-24.004641856555804,20230816,2023-08-17 00:07:00.169492,1.0367747828916263,5615,294,False,60173
41741826304,2023081700441,SDSSi_65mm~empty,i,239.96277533316695,-24.005546280521802,60.078667,27.009264,7.8997893,18.735617,8.111676,0.03950722,0.020627692,17,-0.014624457,0.00011699647,0.016054304,0.009861889,0.07228003,0.055406705,0.0069476403,0.6219372,2031.5016,-24.005546280521802,0,1.7807940377717895,359.987771008063,2023-08-18 03:31:55.236990,60174.147167094794,30.0,2023-08-18 03:31:40.236990,60174.146993483686,30.2435,4071,3999,239.9042199879981,-24.059367894099342,240.0227959434494,-24.05805455943649,240.0212816901323,-23.951702451692622,239.90280374162816,-23.95301468473779,20230817,2023-08-18 03:31:40.236990,2.0047694164522425,5615,294,False,60174
41741827328,2023081700445,SDSSr_65mm~empty,r,270.1292344947228,-25.035551477611467,34.632988,25.685778,6.6243076,9.671742,7.724167,0.037968207,0.023770817,63,0.0016586138,-0.008252166,0.023885122,0.019105943,0.078425,0.11606314,0.017381418,0.33861992,1593.899,-25.035551477611467,0,1.4925834286843045,359.998436758861,2023-08-18 03:35:19.982002,60174.14953682872,30.0,2023-08-18 03:35:04.982002,60174.14936321761,30.2426,4071,3999,270.07023637960685,-25.089376505593247,270.18972972418635,-25.08801102878379,270.1881808435883,-24.981703180981697,270.0687910312497,-24.98306748809013,20230817,2023-08-18 03:35:04.982002,1.215348445775808,5634,73,False,60174
41741827840,2023081700447,SDSSr_65mm~empty,r,270.17820258085686,-25.03557214026169,35.415268,25.874949,8.206905,9.647897,7.7365723,0.03750082,0.021368891,37,0.0055464506,-0.0020445809,0.029126039,0.018597098,0.08456769,0.16936016,0.020410111,0.67666,1552.5095,-25.03557214026169,0,1.8494405611454359,359.998376956038,2023-08-18 03:39:08.481995,60174.15218150458,30.0,2023-08-18 03:38:53.481995,60174.15200789347,30.2422,4071,3999,270.11920484901566,-25.089396924129968,270.2387139764184,-25.08804871676701,270.237148546933,-24.98172408806748,270.1177429817127,-24.983071112118246,20230817,2023-08-18 03:38:53.481995,1.227033909517892,5634,73,False,60174
41741828096,2023081700448,SDSSr_65mm~empty,r,270.2109826475693,-25.03566795106718,35.564484,25.589287,7.4395275,9.742098,7.715634,0.035850063,0.02458348,39,-0.0012567551,-0.002440162,0.018028932,0.023023969,0.04833407,0.13473658,0.017951036,0.58103245,1754.4572,-25.03566795106718,0,1.6763881916929537,359.998244772754,2023-08-18 03:39:57.686006,60174.15275099544,30.0,2023-08-18 03:39:42.686006,60174.15257738433,30.2335,4071,3999,270.1519714245051,-25.089487708643155,270.27148198217094,-25.088133042695755,270.26994209764723,-24.981824914438846,270.1505350876997,-24.98317841725017,20230817,2023-08-18 03:39:42.686006,1.2293145549919045,5634,73,False,60174
41741828352,2023081700449,SDSSr_65mm~empty,r,270.17831304134967,-24.946848061297757,35.791965,25.920717,7.692481,9.821628,7.7332563,0.04018246,0.022861192,46,0.0004623197,0.0012383908,0.026294481,0.0139168855,0.033485863,0.09757545,0.01269346,0.6738434,1846.1462,-24.946848061297757,0,1.733522377594876,359.998243875763,2023-08-18 03:40:45.385504,60174.15330307296,30.0,2023-08-18 03:40:30.385504,60174.153129461854,30.2626,4071,3999,270.1193520443868,-25.000672847720157,270.23877905719604,-24.999321934907147,270.237222513393,-24.893000095896543,270.11789857152246,-24.894349835979153,20230817,2023-08-18 03:40:30.385504,1.232823928876146,5634,92,False,60174
41741828608,2023081700450,SDSSg_65mm~empty,g,270.17823764786704,-24.9468590621461,35.951992,26.936789,8.282168,5.3523893,7.533276,0.04117132,0.020469721,42,0.009362795,-0.0011808053,0.021005431,0.02208987,0.13934071,0.15682359,0.018637344,0.092531756,1135.2733,-24.9468590621461,0,1.8664903448500976,359.998019306776,2023-08-18 03:41:29.721499,60174.153816221056,30.0,2023-08-18 03:41:14.721499,60174.15364260995,30.2354,4071,3999,270.119280876062,-25.000690943070012,270.2387050772035,-24.99933741466095,270.2371428917943,-24.89300400541569,270.1178217704663,-24.894356357031853,20230817,2023-08-18 03:41:14.721499,1.2353163903290252,5634,92,False,60174
